"bossrelic_name_51001","Golem Trial","Próba golema"
"bossrelic_name_51006","Ichthyosaurus Strike Trial","Próba Ryby i Smoka."
"bossrelic_name_51007","Lu Wu Trial","Próba LU WU."
"bossrelic_name_51008","Ichthyosaurus Poison Trial","Próba Trującej Kuli Ryby i Smoka."
"bossrelic_desc_51001_1","When Boss loses a certain percentage of its Total HP, it will summon meteors to attack. The number of meteors summoned will increase gradually","Boss traci całkowitą wartość punktów życia, przywołuje meteoryty, liczba meteorytów stopniowo rośnie"
"bossrelic_desc_51006_1","The Boss's skill release will trigger a Fish Dragon wave","Boss przy użyciu umiejętności wywołuje falę uderzeniową Ryby i Smoka."
"bossrelic_desc_51007_1","Boss gains temporary Shield for 12s with certain skills","Boss używając niektórych umiejętności zyskuje tymczasową Tarcza na 12 sekund."
"bossrelic_desc_51008_1","When Boss loses a certain percentage of its Total HP, it will summon poison balls to attack. The number of poison balls summoned will increase gradually","Gdy Boss traci Całkowita wartość punktów życia, przywołuje Trujące Kule Ryby i Smoka, ich liczba stopniowo rośnie."
"talent_desc_2225_1","+20%/40%/60% Weapon DMG for 5s when the number of hits caused by a single shot is greater than or equal to 1/4/8.","+20%/40%/60% obrażeń od broni przez 5s, gdy liczba trafień spowodowanych jednym strzałem wynosi 1/4/8 lub więcej."
"seasonsuit_intro_15198|seasonsuit_desc_15198_1","Place any Occult Scroll from the temporary backpack or discardable one from backpack, making it ineffective and turning it into a random scroll when switching stages","Można umieścić dowolny Zwój okultystyczny z Sac temporaire lub plecaka, po umieszczeniu staje się nieważny i zmienia się w Losowy zwój przy zmianie poziomu"
"seasonsuit_intro_15144|seasonsuit_desc_15144_1","When using a secondary skill, there is a 20% chance to release it once additionally. If the secondary skill capacity is not less than 20, this chance will be increased by 50%","UżyjUmiejętność dodatkowa ma 20% szans na dodatkowe użycie。Gdy limit przechowywania Umiejętność dodatkowa ≥ 20, UżyjUmiejętność dodatkowa ma 50% szans na dodatkowe użycie"
"suitpresettemplate_name_1001","Elemental Codex · Weapon","Księga żywiołów · Broń"
"suitpresettemplate_name_1002","Elemental Codex · Primary Skill","Księga żywiołów · Umiejętność podstawowa"
"suitpresettemplate_name_1003","Elemental Codex · Secondary Skill","Księga żywiołów · Umiejętność dodatkowa"
"suitpresettemplate_name_1004","Arcane Study · Primary Skill","Studium magii · Umiejętność podstawowa"
"suitpresettemplate_name_1005","Swift Adaption · Secondary Skill","Adaptacja · Umiejętność dodatkowa"
"suitpresettemplate_name_1006","Streaking Meteor · Link DMG","Szybki Meteor · Połącz obrażenia"
"seasonsuit_intro_15200|seasonsuit_desc_15200_1","There is a 20% chance to refund the occult scroll cost for each starlight reception. +5% refund chance for each cursed scroll carried, up to 50%","Każde wezwanie gwiazd ma 20% szans na zwrot kosztu Zwój okultystyczny。Za każdy przeklęty zwój, szansa zwrotu +5%, maksymalnie do 50%"
"seasonsuit_intro_15123|seasonsuit_desc_15123_1","Gain 5 random Enhanced Occult Scrolls (at least 2 Legendary quality)","Zyskaj 5 losowych Ulepszony zwój okultystyczny (min. 2 Legendarny jakość)"
"seasonsuit_intro_15149|seasonsuit_desc_15149_1","There is a 20% chance to refund the cost after using Secondary Skill. -15% Primary Skill CD","Po KosztUmiejętność dodatkowaUżyj, 20% szans na zwrot Koszt。Umiejętność podstawowaCD -15%"
"seasonsuit_intro_15175|seasonsuit_desc_15175_1","A Crit Hit will deal an additional True DMG equivalent to 10%/5%/2% of the Total Max HP to normal enemies/elites/bosses (CD: <color=orange>5s (<sprite name=img_hourglass>)</color>. -0.1s remaining CD for every 10 hits or consuming 10% ammo in the magazine","Krytyczny zadaje Normalny wróg/Elitarny/Boss dodatkowe obrażenia: +10%/5%/2% obrażeń prawdziwych. (CD: <color=orange>5 sekund (<sprite name=img_hourglass>)</color>). Każde 10 obrażeń lub zużycie 10% amunicji zmniejsza CD o -0.1s."
"seasonsuit_intro_15194|seasonsuit_desc_15194_1","Obtain 1 temporary Primary Skill Use every <color=orange>20s (<sprite name=img_hourglass>)</color> (can store up to 1). -2s CD when defeating an enemy or reducing enemy's Total Max HP by 25% in a single hit","Co <color=orange>20 sekund (<sprite name=img_hourglass>)</color>\nZyskaj1 tymczasowe Umiejętność podstawowaUżyj (maks. 1), pokonanie wroga lub jednorazowe obrażenia zmniejszające wroga o 25% Całkowita górna granica punktów życia. -2 sekundy pozostałego czasu odnowienia"
"seasonsuit_intro_15197|seasonsuit_desc_15197_1","Every <color=orange>10s (<sprite name=img_hourglass>)</color>, the next Primary Skill immobilizes all hit targets for 2s","Co <color=orange>10 sekund (<sprite name=img_hourglass>)</color>, następna Umiejętność podstawowa unieruchomi wszystkie trafione cele na 2 sekundy"
"seasonsuit_intro_15107|seasonsuit_desc_15107_1","After damaging an enemy, shoot 2 thorn spikes at the target with DMG of (60+Total Max HP*0.5) (up to 4 times every <color=orange>1.5 seconds (<sprite name=img_hourglass>)</color>. +20 thorn spike DMG for each AscensionLevel. Obtain 8 temporary Shield/Armor for 3s when thorn spikes deal DMG; +1.5% DMG each time when damaging the same enemy.","Po zadaniu obrażeń wystrzeliwuje 2 kolce z obrażeniami (60+Całkowita górna granica punktów życia.*0.5) (maks. 4 razy na <color=orange>1.5 sekund (<sprite name=img_hourglass>)</color>). Każdy poziom mocy zwiększa obrażenia kolców o 20. Przy zadawaniu obrażeń zyskaj 8 punkty tymczasowej tarczy/zbroi na 3 sekundy; przy zadawaniu obrażeń temu samemu wrogowi, obrażenia +1,5% za każdym razem."
"seasonsuit_intro_15126|seasonsuit_desc_15126_1","-75% Element pulse CD, +300% pulse DMG. Can release carried Element pulse at target when dealing damage (trigger once every <color=orange>4 seconds(<sprite name=img_hourglass>)</color>)","Żywioł puls CD -75%, puls OBR +300%. Przy obrażeniach, Żywioł puls uwalnia się na celu (max 1 raz/<color=orange>4 sekund (<sprite name=img_hourglass>)</color>)"
"seasonsuit_intro_15176|seasonsuit_desc_15176_1","Obtain 1 stack every <color=orange>4s(<sprite name=img_hourglass>)</color> or by moving 15m (up to 10 stacks). Automatically cost stacks and fire tracking projectiles equal to the number of stacks during battle, dealing Secondary Skill effects to the target","Co <color=orange>4 sekund (<sprite name=img_hourglass>)</color>lub po przemieszczeniu 25 metrów zyskaj 1 warstwę (maks. 5 warstw)。Podczas Bitwa automatycznie zużywa warstwy i wystrzeliwuje pociski śledzące równe liczbie warstw, zadając efekt Umiejętność dodatkowa celowi"
"seasonsuit_intro_15186|seasonsuit_desc_15186_1","When Total HP < 50%, instantly restore 25% of Total Max HP and obtain 100 excess Shield/Armor, CD: <color=orange>15 seconds (<sprite name=img_hourglass>)</color>","Całkowita wartość HP. Gdy poniżej 50%, natychmiast odzyskaj 25% całkowitego limitu HP i zyskaj 100 nadmiarowych Tarcza/Zbroja, CD: <color=orange>15 sekund (<sprite name=img_hourglass>)</color>."
"seasonsuit_intro_15165|seasonsuit_desc_15165_1","+1/7 Max HP for each Occult Scroll/Ascension","Za każdy Zwój okultystyczny/Moc, max życia +1/7 pkt"
"weapon_shotstyle_1007_1","Press","Naciśnij"
"weapon_shotstyle_1007_2","long press","Przytrzymaj"
"talent_desc_3112_1|talent_desc_5424_1","When inflicting Burning Effect, gain 1 stack of Mark, up to 5 stacks. Consume 3 stacks when taking DMG from enemies. If have enough stacks, immune to the DMG and be invincible for 2s (CD: 10s)","Podczas Stan podpalenia można Zyskaj 1 warstwę Impuls dźwiękowy, maksymalnie 5 warstw. Po otrzymaniu obrażeń od wroga Koszt 3 warstwy, jeśli Koszt wystarczająca liczba warstw, to odporność na te obrażenia i Niezniszczalność 2 sekundy（CD 10 sekund）"
"talent_desc_3112_2|talent_desc_5424_2","When inflicting Burning Effect, gain 1 stack of Mark, up to 5 stacks. Consume 3 stacks when taking DMG from enemies. If have enough stacks when consuming, be immune to the DMG and be invincible for 2s (CD: 6s)","Podczas Stan podpalenia można Zyskaj 1 warstwę Impuls dźwiękowy, maksymalnie 5 warstw. Po otrzymaniu obrażeń od wroga Koszt 3 warstwy, jeśli Koszt wystarczająca liczba warstw, to odporność na te obrażenia i Niezniszczalność 2 sekundy（CD 6 sekund）"
"talent_desc_3112_3|talent_desc_5424_3","When inflicting Burning Effect, gain 1 stack of Mark, up to 5 stacks. Consume 2 stacks when taking DMG from enemies. If have enough stacks when consuming, be immune to the DMG and be invincible for 2s (CD: 2s)","Podczas Stan podpalenia zyskaj 1 warstwę Impulsu dźwiękowego，maksymalnie 5 warstw。Gdy otrzymasz obrażenia od wroga，kosztuje to 2 warstwy，Jeśli masz wystarczającą liczbę warstw，jesteś odporny na te obrażenia i niezniszczalny przez 2 sekundy（CD 2 sekundy）"
"talent_briefdesc_3112_2|talent_briefdesc_5424_2","CD: 6s","CD 6 sekund"
"talent_briefdesc_5424_3","CD: 2s, -2 stacks only when taking DMG from enemies","CD 2 sekundy, po otrzymaniu obrażeń od wroga liczba warstw zmniejsza się tylko o 2 warstwy"
"talent_briefdesc_5424_1|talent_briefdesc_3112_1","CD: 10s","CD10 sekund"
"talent_intro_3112|talent_intro_5424","When inflicting Burning Effect, gain 1 stack of Mark, up to 5 stacks. Consume 3 stacks when taking DMG from enemies. If have enough stacks, immune to the DMG and be invincible for 2s. The effect has a cooldown","Podczas Stan podpalenia Zyskaj 1 warstwę Impuls dźwiękowy, maksymalnie 5 warstw. Po otrzymaniu obrażeń od wroga Koszt 3 warstwy, jeśli Koszt wystarczająca liczba warstw, to odporność na te obrażenia i Niezniszczalność 2 sekundy, efekt ma czas odnowienia"
"inscription_desc_13097","For each 1% movement speed bonus, +1% Weapon Lucky Shot Chance (up to 120%)","Za każdy +1% prędkości ruchu, +1% BrońSzansa na szczęśliwy strzał (max 120%)"
"throw_desc_1427","Punch forward and deal {0} normal DMG to enemies within 7 meters.<br><color=#E0C480>Obtain 1 stack of ""Fist Sensation"" for every 1 meter moving (lasting for 2s).</color> +5% DMG of your next Striking Punch for each ""Fist Sensation"" stack.","Zamachnij się lewą pięścią, zadając {0} obrażeń normalnych wrogom w promieniu 7 metrów przed sobą.<br><color=#E0C480>Za każdy przebyty metr zyskujesz 1 poziom „Intencji Pięści” na 2 sekundy,</color> każdy poziom zwiększa obrażenia następnego Uderzającego ciosu o 5%."
"state_name_33509|seasonsuit_name_15213","Further Growth","Dostosowanie"
"state_name_33512|seasonsuit_name_15212","Quick Reaction","Szybka Reakcja"
"state_name_33513|seasonsuit_name_15210","Momentum Conversion","Szybka Transformacja"
"state_desc_33509_1","Weapon DMG and skill DMG +(n*15)%","OBR od broni i OBR od umiejętności +(n*15)%"
"state_desc_33509_3|state_desc_33511_1|state_desc_33535_1|state_desc_33588_1|state_desc_33539_1","Movement speed +(n*5)%","Prędkość ruchu +(n*5)%"
"state_desc_33512_1","-20% Movement Speed, +80% DMG dealt","Prędkość ruchu -20%, obrażenia +80%"
"seasonsuit_name_15208|talent_name_3814|state_name_33817","New Dawn","Nowa Nadzieja"
"seasonsuit_name_15211","Fettering Dash","Spokojny Postęp"
"seasonsuit_name_15214","Stalwart Stride","Stabilny Krok"
"seasonsuit_desc_15124_3","+50% Movement Speed. Every <color=orange>6s (<sprite name=img_hourglass>)</color> or after moving 20m, drop 3 meteors, and the targeting range of meteors increases to 25m. For every 100% speed bonus, the chance of meteors causing the Burning Effect increases by 15%","Prędkość ruchu +50%. Co <color=orange>6 sekund (<sprite name=img_hourglass>)</color> lub po przemieszczeniu się na 20 metrów, uwalnia 3 meteoryty, a zasięg poszukiwania celów przez meteoryty zwiększa się do 25 metrów. Każde 100% bonusu do prędkości ruchu zwiększa szansę meteorytów na wywołanie efektu spalania o 15%."
"commonnotify_desc_9689","+15% Skill DMG and Weapon DMG per count, currently +{0}%","Każdy punkt zwiększa obrażenia umiejętności i Obrażenia broni o +15%，obecnie +{0}%"
"commonnotify_desc_9690","+15 shield/armor limit per count, currently +{0}","Każdy punkt zwiększa limit Tarcza lub Zbroja o +15，obecnie +{0}"
"commonnotify_desc_9691","+5% Movement Speed for each count, currently +{0}%","Każdy punkt licznika zwiększa Prędkość ruchu o +5%，obecnie +{0}%"
"talent_briefdesc_3109_1","Cast 1 Blazing Meteor when you shoot an enemy on hit, dealing 50% DMG (CD: 1.5s). Each stack will increase weapon DMG by 50%","Strzał trafiający wroga uwalnia 1 raz Płonący Meteor z obrażeniami +50% (CD1.5 sekundy). Każda warstwa zwiększa Obrażenia broni o +50%."
"state_desc_33516_1","+(n*1.5)% weapon DMG","OBR od broni +(n*1.5)%"
"seasonsuit_name_15216|state_name_33519","Alchemy Magic","Alchemia"
"seasonsuit_name_15217|state_name_33518","Spirit Empower","Energia Ducha"
"seasonsuit_name_15218","Star Shift","Zmiana Gwiazd"
"seasonsuit_desc_15111_3","Duration 12s, DMG frequency <color=orange>0.6s (<sprite name=img_hourglass>)</color>, -60% enemy movement speed. Transfers to the nearest 4 enemies","Czas trwania 12 s, częstotliwość obrażeń <color=orange>0.6 s (<sprite name=img_hourglass>)</color>, spowolnienie wroga -60%. Przekazywane do najbliższych 4 wrogów"
"commonnotify_desc_9693","Trigger<color=#e3ce9a>$name</color>, return<color=#e3ce9a>Blank Scrolls</color>","Aktywuj<color=#e3ce9a>$name</color>, zwróć<color=#e3ce9a>Pusty Zwój okultystyczny</color>"
"suitpresettemplate_name_1007","Echoing Sigil · Weapon","Zamknięta Przestrzeń · Broń"
"module_desc_16075","The Reward Roulette always contains at least 1 Sniper Rifle","W Nagroda co najmniej 1 Karabin snajperski"
"commonnotify_desc_1333","Dual-Core Pack","Podwójny Pakiet"
"commonnotify_desc_1334","Non-Core Pack","Pakiet Pomocniczy"
"commonnotify_desc_9694","Weapon Levels are the same, cannot replace","Broń Poziom zgodny, nie można zamienić"
"commonnotify_desc_9695","Weapon Level replacement successful","Broń Poziom zamiana udana"
"commonnotify_desc_9696","Insufficient Gold, cannot replace","Za mało złota，nie można wymienić"
"commonnotify_desc_9697","At least two weapons are required to complete Level Replacement","Potrzebne co najmniej dwie Broń do ukończenia wymiany Poziom"
"commonnotify_desc_9698","Weapons in Transcendent Arsenal cannot replace Level","Broń przekraczające Arsenale nie można wymienić Poziom"
"commonnotify_desc_9700","Condition {0}","Warunek {0}"
"commonnotify_desc_9701","Power Gem {0}","Jadeit wzmocnienia{0}"
"state_desc_33518_1","+(2*n)% cooldown recovery speed of Primary Skill/Link Skill/Dash","szybkość odnowy Umiejętności podstawowej/Połączenia/Odskoku +(2*n)%"
"commonnotify_desc_9703","Condition","Warunek"
"commonnotify_desc_9704|commonnotify_desc_2442","Power Gem","Jadeit wzmocnienia"
"commonnotify_desc_2431","Added all secondary Links","Dodano wszystkie zestawy drugorzędne"
"state_desc_33524_1","Your next hit is guaranteed to apply 3 types of Elemental Effect","Następne obrażenia na pewno będą miały 3 różne Efekt żywiołu"
"state_desc_33525_1","(n)% chance to deal Critical hit","Masz (n)% szansy na Krytyczny"
"state_desc_33529_1","+(n*80)% Lucky Shot Chance for your next shot","Przy następnym strzale Szansa na szczęśliwy strzał zwiększa się o (n*80)%"
"state_desc_33530_1","Next damage dealt + (n)%.","Obrażenia następnego ataku zwiększają się o (n)%"
"state_desc_33532_1","Your next hit will deal additional DMG, equaling your current weapon's DMG","Następne obrażenia będą zawierać obrażenia z Obrażenia broni"
"state_desc_33533_1","Your next hit will deal additional DMG, equaling your current weapon's DMG and consider it a Critical hit","Następny atak zada obrażenia z Obrażenia broni i będzie traktowany jako Krytyczny"
"state_desc_33537_1","Increase Skill DMG by (n*10)%","Zwiększ OBR od umiejętności o (n*10)%."
"suitpresettemplate_name_1008","Critical Eye · Weapon","Oko krytyczne · Broń"
"suitpresettemplate_name_1009","Shadow Strike · Weapon","Ukryty cios · Broń"
"suitpresettemplate_name_1010","Shadow Strike · Primary Skill","Ukryty cios · Umiejętność podstawowa"
"suitpresettemplate_name_1011","Thunderstorm · Link DMG","Błyskawica · Połącz obrażenia"
"seasonsuit_name_15219|state_name_33517","Rampage Reaper","Ostrze Zwycięstwa"
"state_desc_33540_1|state_desc_33826_1","Increase Weapon DMG by (n*10)%.","Zwiększa obrażenia broni o (n*10)%."
"seasonsuit_intro_15158|seasonsuit_desc_15158_1","Collecting every 2 Golden Goblets will give you 1 stackable chance to reroll your Ascension. (Including Golden Goblets collected before)","2 Złota czara = Zyskaj 1 Użyj (w tym przed aktywacją zestawu). Koszt 1 Użyj: Wybierz 1 Moc -1 poziom, losowo 1 Moc +1 poziom"
"seasonsuit_intro_15162|seasonsuit_desc_15162_1","+20% Total DMG of the next shot or skill after Dash (up to +40%)","Po Odskoku następny strzał lub umiejętność zadaje +20% obrażeń końcowych (maksymalnie +40%)"
"seasonsuit_intro_15169|seasonsuit_desc_15169_1","Every <color=orange>5s (<sprite name=img_hourglass>)</color> gain 1 stack (up to 3 stacks). Attacking will consume 1 stack and instantly defeats Normal enemies/Elite/Boss with HP below 40%/20%/10%.","Co <color=orange>5 sekund (<sprite name=img_hourglass>)</color> uzyskuje 1 poziom stanu (maksymalnie 3 poziomy). Podczas ataku zużywa 1 poziom stanu i natychmiast pokonuje zwykłych wrogów/elity/bossów z życiem poniżej 40%/20%/10%."
"seasonsuit_intro_15184|seasonsuit_desc_15184_1","For every 5 Total HP change (overflow recovery counts as double), increase DMG dealt by 1% for 8s (up to 100%).","Całkowita wartość HP. Za każde 5 punktów (nadmiarowe leczenie liczone podwójnie), DMG +1% przez 8s (max 100%)."
"seasonsuit_intro_15189|seasonsuit_desc_15189_1","+1.2% Primary Skill/Dash/set CD recovery speed for every 1% HP lost (up to +60%)","Za każdy utracony 1% PŻ, Umiejętność podstawowa/Odskok/przyspieszenie zestawu+1.2% (maksymalnie +60%)"
"seasonsuit_intro_15206|seasonsuit_desc_15206_1","Restore 10% of main Weapon's total skill resource when Secondary Skill deals DMG (triggers at most once every 0.5s). Restore 1 Secondary Skill use for every 50% of Weapon Skill resource Costed (Reset after switching Weapon)","Gdy Umiejętność dodatkowa zadaje obrażenia, odzyskaj 10% zasobów Umiejętność broni głównej (max 1/0.5s)。Po zebraniu 50% zasobów Umiejętność broni (RESETUJ po zmianie broni), odzyskaj 1 Umiejętność dodatkowaUżyj"
"weapon_desc_1107","<sprite name=icon_wpskill>Throw the weapon to create an explosion and consume all the Ammo in the magazine. The more Ammo remains in the magazine when thrown, the higher the DMG is.","<sprite name=icon_wpskill>Rzuć magazynek, aby wywołać spalanie i przeładować broń. Im więcej Amunicja w magazynku podczas rzutu, tym większe obrażenia od spalania."
"commonnotify_desc_9706","Select All","Wybierz Wszystko"
"weapon_desc_1516","Resource Cap: $num. Gain energy when hitting. When energy is full, fire tracking arrows","Maksymalny limit zasobów: $num. Trafienie Średnia ładuje energię; po napełnieniu wystrzeliwuje strzałę śledzącą"
"conversation_desc_1135","Visit Talisman Peddler","Odwiedź Handlarz żetonami"
"module_desc_16103","Ascension options increased from 3 to 4","Opcje Moc z 3 do 4"
"inscription_desc_4970","Every 3 hits trigger 1 additional enhanced explosion with +100% DMG and +4m AoE","Za każde 3 zadane obrażenia można dodatkowo zadać 1 spalanie. To spalanie zadaje o 100% więcej obrażeń końcowych, a zasięg zwiększa się o 4 metry"
"state_desc_32634_2","+(30*n)% Fire DMG","OBR od ognia +(30*n)%"
"state_desc_32634_3","+(40*n)% Fire DMG","OBR od ognia +(40*n)%"
"seasonsuit_intro_15187|seasonsuit_desc_15187_1|seasonsuit_intro_15208|seasonsuit_desc_15208_1","Movement Speed reduction effect converts to Movement Speed bonus. After dealing DMG to enemies, -30% their Movement Speed for 3s (with 3s CD for each enemy)","Efekt zmniejszenia prędkości ruchu przekształca się w bonus do prędkości ruchu, a po zadaniu obrażeń wrogowi jego prędkość ruchu zmniejsza się o 30% na 3 sekundy (dla każdego wroga z 3-sekundowym czasem odnowienia)."
"seasonsuit_intro_15117|seasonsuit_desc_15117_1","Total Max HP is fixed at 1 point; +50% Movement Speed, +25% Total DMG. Every <color=orange>10s(<sprite name=img_hourglass>)</color> gain 1 stack (up to 5 stacks), stacks are replenished to the limit after switching stages. Each stack can block 1 enemy attack and grants Invincibility for 0.5s","Całkowita górna granica punktów życia. Stała na 1 punkt, Prędkość ruchu +50%, ostateczne obrażenia +25%. Co <color=orange>10 sekund（<sprite name=img_hourglass>）</color> można Zyskaj 1 warstwę stanu（maksymalnie 5 warstw）, po zmianie poziomu warstwy uzupełniają się do maksimum. Każda warstwa stanu może zablokować 1 raz obrażenia od wroga i Niezniszczalność 0.5 sekundy"
"commonnotify_desc_2432","$$playername-has found a <color=yellow>Talisman【$name】</color>","$$playername – znalazł<color=yellow>Żeton【$name】</color>"
"commonnotify_desc_2433","$$playername:I've found a <color=yellow>Talisman【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Żeton【$name】</color>"
"commonnotify_desc_2434","$$playername:I've found a <color=yellow>Talisman【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Żeton【$name】</color>"
"commonnotify_desc_2435","$$playername:I've found a <color=yellow>Talisman【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Żeton【$name】</color>"
"commonnotify_desc_2436","$$playername:I've found a <color=yellow>Talisman【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Żeton【$name】</color>"
"commonnotify_desc_2438","$$playername:I've found a <color=yellow>Power Gem【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Jadeit wzmocnienia【$name】</color>"
"commonnotify_desc_2439","$$playername:I've found a <color=yellow>Power Gem【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Jadeit wzmocnienia【$name】</color>"
"commonnotify_desc_2440","$$playername:I've found a <color=yellow>Power Gem【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Jadeit wzmocnienia【$name】</color>"
"commonnotify_desc_2441","$$playername:I've found a <color=yellow>Power Gem【$name】</color>","$$playername: Znalazłem/-am <color=yellow>Jadeit wzmocnienia【$name】</color>"
"commonnotify_desc_2443","$$playername-marked <color=yellow>Power Gem【$name】</color>","$$playername – oznaczył<color=yellow>Jadeit wzmocnienia【$name】</color>"
"roomchallenge_desc_3001_1148","1148","1148"
"roomchallenge_desc_3001_1149","1149","1149"
"roomchallenge_desc_3001_1150","1150","1150"
"roomchallenge_desc_3001_1151","1151","1151"
"roomchallenge_windesc_3001_1148","1148","1148"
"roomchallenge_windesc_3001_1149","1149","1149"
"roomchallenge_windesc_3001_1150","1150","1150"
"roomchallenge_windesc_3001_1151|roomchallenge_windesc_3001_1157|roomchallenge_windesc_3001_1158","1151","1151"
"cardpacktemplate_name_1001","Single-Core Pack (1+8)","Pojedynczy Pakiet (1+8)"
"cardpacktemplate_name_1002","Single-Core Pack (1+6)","Pojedynczy Pakiet (1+6)"
"cardpacktemplate_name_1003","Non-Core Pack (0+12)","Pakiet Pomocniczy (0+12)"
"cardpacktemplate_name_1004","Single-Core Pack (1+4)","Pojedynczy Pakiet (1+4)"
"cardpacktemplate_name_1005","Dual-Core Pack (2+2)","Podwójny Pakiet (2+2)"
"cardpacktemplate_desc_1001","Basic pack type, without special effect","Podstawowy typ pakietu kombinacyjnego, bez specjalnych efektów."
"cardpacktemplate_desc_1002","The cooldown time of the Links in Pack is halved","Czas odnowienia zestawu w Pakiet Kart zmniejszony o połowę."
"cardpacktemplate_desc_1003","Dropped Occult Scroll always be [Curiosity Box]","Przedmioty z Zwój okultystyczny pojawiają się tylko w 【Skrzynia ciekawostek】."
"cardpacktemplate_desc_1004","1.For each Link activated, you can click the button in the Link Interface and obtain 1 from 3 secondary links\n2.After activated, Link's activation progression will no longer decrease","1. Za każde aktywowane zestaw, można kliknąć przycisk w interfejsie zestawu, aby Wybierz1 z 3 mniejszych zestawówZyskaj\n2. Po aktywacji nie-korowego zestawu, aktywacja Postęp jest traktowana jako Aktywacja Starlight."
"cardpacktemplate_desc_1005","1.Except in Scene 1 Ready Room, Star Envoy only provides Starlight Reception service\n2.Blank Scrolls and Normal Scrolls have an increased chance to obtain advanced Starlight during Starlight Reception","1. Poza Przygotuj pokój, Starlight zapewnia tylko Przywołanie Starlight.Funkcja\n2. Pusty Zwój okultystyczny i Normalny Zwój okultystyczny mają zwiększoną szansę na Zyskaj zaawansowane Starlight podczas Przywołanie Starlight."
"cardpacktemplate_unlock_1002","Unlock at Season Level 35","Poziom sezonu 35 Odblokuj"
"cardpacktemplate_unlock_1003","Complete a run using Dual-Core Pack (2+2)","UżyjPodwójny Pakiet（2+2）ukończ jedną grę"
"cardpacktemplate_unlock_1004","Complete a run using Non-Core Pack (0+12)","UżyjPakiet Pomocniczy（0+12）ukończ jedną grę"
"cardpacktemplate_unlock_1005","Complete a run using Single-Core Pack (1+8)","UżyjPojedynczy Pakiet（1+8）ukończ jedną grę"
"commonnotify_desc_2444","$$playername:I've found a <color=yellow>Talisman Peddler</color>","$$playername: Znalazłem/-am <color=yellow>Handlarz żetonami</color>"
"commonnotify_desc_2445","$$playername:I've found a <color=yellow>Talisman Peddler</color>","$$playername: Znalazłem/-am <color=yellow>Handlarz żetonami</color>"
"commonnotify_desc_2446","$$playername:I've found a <color=yellow>Talisman Peddler</color>","$$playername: Znalazłem/-am <color=yellow>Handlarz żetonami</color>"
"commonnotify_desc_2447","$$playername:I've found a <color=yellow>Talisman Peddler</color>","$$playername: Znalazłem/-am <color=yellow>Handlarz żetonami</color>"
"commonnotify_desc_2448","Talisman Peddler","Handlarz żetonami"
"commonnotify_desc_2449","$$playername-has found a <color=yellow>Talisman Peddler</color>","$$playername – znalazł<color=yellow>Handlarz żetonami</color>"
"commonnotify_desc_1232","New Pack Type Unlocked","Nowy pakiet TypOdblokowane"
"seasonsuit_intro_15104|seasonsuit_desc_15104_1","Increase 10 stacks per second, +1.5% Weapon DMG for each stack (up to 60 stacks), reduce 5 stacks after active Fire","Co sekundę zwiększa się o 10 poziomów stanu, a każdy poziom stanu zwiększa obrażenia broni o 1,5% (maksymalnie 60 poziomów), po aktywnym ogniu zmniejsza się o 5 poziomów."
"seasonsuit_intro_15209|seasonsuit_desc_15209_1","All slowed or hindered normal enemies/Elite/Boss will take True DMG equal to 3%/1.5%/0.5% of their Total Max HP per second, and DMG doubles for immobilized enemies","Wszyscy zwykli wrogowie/spowolnieni lub opóźnieni elity/bossowie otrzymują co sekundę obrażenia równe 3%/1,5%/0,5% maksymalnego życia, a wrogowie w stanie unieruchomienia otrzymują podwójne obrażenia co sekundę."
"seasonsuit_intro_15210|seasonsuit_desc_15210_1","For each 1% speed bonus, +0.2% base DMG of DMG-type Links, and +0.2% cooldown recovery speed of Primary Skill/Dash/Link. Movement Speed bonus will not exceed 140%, excess provides 3x bonus effect","Za każdy 1% bonusu do prędkości ruchu, podstawowe obrażenia zestawu zwiększają się o 0,2%, a prędkość odzyskiwania czasu odnowienia głównej umiejętności/umiejętności sprintu/zestawu zwiększa się o 0,2%. Bonus do prędkości ruchu nie przekracza 140%, a nadmiar zapewnia potrójny efekt bonusu."
"seasonsuit_intro_15211|seasonsuit_desc_15211_1","When immobilized enemies are re-immobilized, +15% DMG taken for 3s. Dash can immobilize the nearest 5 enemies within 20m for 2s, CD: <color=orange>8s (<sprite name=img_hourglass>)</color>","Wrogowie w stanie unieruchomienia, którzy zostaną ponownie unieruchomieni, otrzymują o 15% więcej obrażeń przez 3 sekundy. Sprint może unieruchomić 5 najbliższych wrogów w promieniu 20 metrów na 2 sekundy, z czasem odnowienia <color=orange>8 sekund (<sprite name=img_hourglass>)</color>."
"seasonsuit_intro_15212|seasonsuit_desc_15212_1","After taking DMG, -20% Movement Speed for 3s, +80% DMG dealt","Po otrzymaniu obrażeń, prędkość ruchu zmniejsza się o 20% na 3 sekundy, a zadawane obrażenia zwiększają się o 80%."
